tconst,title,genres,averagerating,numvotes,studio,domestic_gross,popularity,release_date,vote_average,vote_count,month,Adventure,Drama,Romance,Action,Crime,Sci-fi,Comedy,Family,Animation,Thriller,Mystery,Horror,Biography,History,Fantasy,Music,War,Sport
tt1037705,The Book of Eli,"Action,Adventure,Drama",6.9,271307.0,WB,94800000.0,18.985,2010-01-11,6.7,3495
tt1038919,The Bounty Hunter,"Action,Comedy,Romance",5.6,112444.0,Sony,67099999.0,9.861,2010-03-19,5.7,1627
tt10398140,Coriolanus,,,,Wein.,757000.0,8.016,2012-01-19,6.0,215
tt10402572,Unbroken,Drama,,,Uni.,115600000.0,12.354000000000001,2014-12-25,7.4,2240
tt1043726,The Legend of Hercules,"Action,Adventure,Fantasy",4.2,50352.0,LG/S,18800000.0,13.754000000000001,2014-01-10,4.5,805
tt10453206,Anna Karenina,,,,Focus,12800000.0,9.987,2012-11-16,6.7,1265
tt1045658,Silver Linings Playbook,"Comedy,Drama,Romance",7.7,621018.0,Wein.,132100000.0,15.350999999999999,2012-12-25,7.1,7636
tt10467112,Safe House,Action,,,Uni.,126400000.0,13.116,2012-02-10,6.4,1997
tt1051904,Goosebumps,"Adventure,Comedy,Family",6.3,72858.0,Sony,80100000.0,18.957,2015-10-16,6.2,2147
tt1053424,Repo Men,"Action,Crime,Sci-Fi",6.3,96144.0,Uni.,13800000.0,12.437000000000001,2010-03-19,6.2,976
tt1053810,The Big Year,Comedy,6.2,39522.0,Fox,7200000.0,7.077000000000001,2011-10-14,5.8,393
tt1065073,Boyhood,Drama,7.9,315584.0,IFC,25400000.0,11.140999999999998,2014-07-11,7.5,3097
tt1067583,Water for Elephants,"Drama,Romance",6.9,105812.0,Fox,58700000.0,6.209,2011-04-22,6.9,1627
tt1067774,Monte Carlo,"Adventure,Comedy,Family",5.8,38731.0,Fox,23200000.0,11.017000000000001,2011-07-01,6.2,1193
tt1071875,Ghost Rider: Spirit of Vengeance,"Action,Fantasy,Thriller",4.3,103608.0,Sony,51800000.0,18.678,2011-12-10,4.8,2039
tt1074638,Skyfall,"Action,Adventure,Thriller",7.8,592221.0,Sony,304400000.0,19.27,2012-11-09,7.1,10441
tt1075747,Jonah Hex,"Action,Drama,Fantasy",4.7,51860.0,WB,10500000.0,13.467,2010-06-18,4.6,708
tt1077368,Dark Shadows,"Comedy,Fantasy,Horror",6.2,229818.0,WB,79700000.0,15.75,2012-05-11,5.9,4197
tt1078897,Hysteria,"Horror,Thriller",6.7,49.0,SPC,1800000.0,8.753,2012-05-18,6.6,459
tt1085448,Lights Out,Drama,6.6,10.0,WB (NL),67300000.0,12.408,2016-07-22,6.3,2220
tt1086772,Blended,"Comedy,Romance",6.5,106491.0,WB,46300000.0,10.613,2014-05-23,6.7,1709
tt1091191,Lone Survivor,"Action,Biography,Drama",7.5,246641.0,Uni.,125100000.0,15.404000000000002,2013-12-24,7.4,2289
tt1091821,Noah,Animation,5.6,223.0,Par.,101200000.0,13.905,2014-03-28,5.6,3955
tt1092026,Paul,"Adventure,Comedy,Sci-Fi",7.0,220567.0,Uni.,37400000.0,15.234000000000002,2011-03-17,6.5,3017
tt1100089,Foxcatcher,"Biography,Drama,Sport",7.0,125954.0,SPC,12100000.0,12.169,2015-01-16,6.6,1407
tt1103153,Killers,"Action,Comedy,Romance",5.4,82237.0,LGF,47100000.0,10.221,2010-06-04,5.8,1314
tt1109624,Paddington,"Adventure,Comedy,Family",7.2,84679.0,W/Dim.,76300000.0,13.565,2015-01-16,7.0,1904
tt1111235,Trance,Horror,4.6,77.0,FoxS,2300000.0,9.571,2013-04-05,6.6,1348
tt1120985,Blue Valentine,"Drama,Romance",7.4,170089.0,Wein.,9700000.0,8.994,2010-12-29,6.9,1677
tt1121096,Seventh Son,"Action,Adventure,Fantasy",5.5,66565.0,Uni.,17200000.0,22.855999999999998,2015-02-06,5.3,1549
tt1124035,The Ides of March,"Drama,Thriller",7.1,207417.0,Sony,41000000.0,10.127,2011-10-07,6.7,1405
tt1126590,Big Eyes,"Biography,Crime,Drama",7.0,77447.0,Wein.,14500000.0,12.017000000000001,2014-12-25,7.0,2153
tt1126618,Morning Glory,"Comedy,Drama,Romance",6.5,67367.0,Par.,31000000.0,10.595,2010-11-10,6.3,717
tt1130884,Shutter Island,"Mystery,Thriller",8.1,1005960.0,Par.,128000000.0,18.06,2010-02-18,8.1,12625
tt1133985,Green Lantern,"Action,Adventure,Sci-Fi",5.5,252281.0,WB,116600000.0,17.257,2011-06-17,5.1,4290
tt1135084,Takers,"Action,Crime,Thriller",6.2,53377.0,SGem,57700000.0,8.969,2010-08-26,6.2,605
tt1139328,The Ghost Writer,"Drama,Mystery,Thriller",7.2,148274.0,Sum.,15500000.0,7.829,2010-02-12,6.8,1135
tt1142977,Frankenweenie,"Animation,Comedy,Family",7.0,89489.0,BV,35300000.0,14.627,2012-10-05,6.8,1685
tt1152398,Beastly,"Drama,Fantasy,Romance",5.6,72599.0,CBS,27900000.0,10.136000000000001,2011-03-04,6.1,1748
tt1152830,The Joneses,"Comedy,Drama",6.9,87.0,RAtt.,1500000.0,6.4239999999999995,2010-04-16,6.2,312
tt1152830,The Joneses,"Comedy,Drama",6.9,87.0,RAtt.,1500000.0,0.634,2016-04-28,6.0,1
tt1155076,The Karate Kid,"Action,Drama,Family",6.2,146401.0,Sony,176600000.0,12.255999999999998,2010-06-10,6.3,3140
tt1161864,The Rite,"Drama,Horror,Mystery",6.0,85604.0,WB (NL),33000000.0,9.676,2011-01-28,5.9,994
tt1164999,Biutiful,"Drama,Romance",7.5,80382.0,RAtt.,5100000.0,7.697,2010-12-28,7.2,546
tt1170358,The Hobbit: The Desolation of Smaug,"Adventure,Fantasy",7.8,565563.0,WB (NL),258399999.0,21.275,2013-12-13,7.6,7739
tt1175709,All Good Things,"Crime,Drama,Mystery",6.3,49684.0,Magn.,582000.0,7.871,2010-12-03,6.0,493
tt1179034,From Paris with Love,"Action,Crime,Thriller",6.5,107079.0,LGF,24100000.0,12.862,2010-02-05,6.2,1075
tt1179933,10 Cloverfield Lane,"Drama,Horror,Mystery",7.2,260383.0,Par.,72100000.0,17.892,2016-03-11,6.9,4629
tt1181791,Black Death,"Action,Adventure,Drama",6.4,41103.0,Magn.,22600.0,9.818999999999999,2011-03-11,5.9,425
tt1189340,The Lincoln Lawyer,"Crime,Drama,Thriller",7.3,196109.0,LGF,58000000.0,11.812000000000001,2011-03-18,7.1,1525
tt1192628,Rango,"Adventure,Animation,Comedy",7.2,215761.0,Par.,123500000.0,14.462,2011-03-03,6.6,3412
tt1194173,The Bourne Legacy,"Action,Adventure,Thriller",6.7,268678.0,Uni.,113200000.0,18.05,2012-08-10,6.1,3630
tt1195478,The Five-Year Engagement,"Comedy,Romance",6.2,88469.0,Uni.,28800000.0,10.729000000000001,2012-04-27,5.8,742
tt1198101,Kites,"Action,Drama,Romance",6.1,11353.0,Relbig.,1600000.0,6.058,2010-05-21,5.8,67
tt1204340,Tyrannosaur,Drama,7.6,28454.0,Strand,22300.0,7.234,2011-11-18,7.4,213
tt1204342,The Muppets,"Adventure,Comedy,Family",7.1,82752.0,BV,88600000.0,11.324000000000002,2011-11-23,6.6,831
tt1204977,Ouija,"Horror,Mystery,Thriller",4.5,44054.0,Uni.,50900000.0,15.389000000000001,2014-10-24,5.1,1670
tt1205537,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",6.2,114913.0,Par.,50600000.0,11.061,2014-01-17,6.1,1687
tt1206543,Out of the Furnace,"Crime,Drama,Thriller",6.8,99037.0,Rela.,11300000.0,9.139,2013-12-06,6.6,1077
tt1210166,Moneyball,"Biography,Drama,Sport",7.6,326657.0,Sony,75600000.0,15.392999999999999,2011-09-22,7.1,2255
tt1210819,The Lone Ranger,"Action,Adventure,Western",6.4,208827.0,BV,89300000.0,12.482000000000001,2013-07-03,6.0,3789
tt1211837,Doctor Strange,"Action,Adventure,Fantasy",7.5,514510.0,BV,232600000.0,33.035,2016-11-04,7.3,12582
tt1211956,Escape Plan,"Action,Crime,Mystery",6.7,211587.0,LG/S,25100000.0,17.88,2013-10-18,6.7,2799
tt1212419,Hereafter,"Drama,Fantasy,Romance",6.5,87288.0,WB,32700000.0,7.886,2010-10-22,5.9,848
tt1212450,Lawless,"Crime,Drama",7.3,214055.0,Wein.,37400000.0,12.147,2012-08-29,7.0,1660
tt1213648,London Boulevard,"Crime,Drama",6.2,44610.0,IFC,16100.0,8.469,2010-11-12,5.9,409
tt1213663,The World's End,"Action,Comedy,Sci-Fi",7.0,235308.0,Focus,26000000.0,12.719000000000001,2013-08-23,6.7,2990
tt1214962,Seeking Justice,"Action,Crime,Drama",6.2,42846.0,Anch.,412000.0,14.262,2012-03-16,5.9,524
tt1216475,Cars 2,"Adventure,Animation,Comedy",6.2,138914.0,BV,191500000.0,23.498,2011-06-16,5.9,4058
tt1216492,Leap Year,"Comedy,Romance",6.5,86125.0,Uni.,25900000.0,11.821,2010-01-08,6.7,990
tt1216492,Leap Year,"Comedy,Romance",6.5,86125.0,Uni.,25900000.0,2.563,2011-06-24,5.6,30
tt1217209,Brave,"Adventure,Animation,Comedy",7.1,338728.0,BV,237300000.0,18.908,2012-06-22,6.9,8116
tt1219289,Limitless,"Mystery,Sci-Fi,Thriller",7.4,492490.0,Rela.,79200000.0,19.453,2011-03-08,7.1,6295
tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,"Action,Adventure,Animation",7.0,73790.0,WB,55700000.0,10.754000000000001,2010-09-24,6.6,1223
tt1220634,Resident Evil: Afterlife,"Action,Adventure,Horror",5.9,153270.0,SGem,60100000.0,0.667,2010-09-10,5.9,2119
tt1226229,Get Him to the Greek,"Adventure,Comedy,Music",6.4,161653.0,Uni.,61000000.0,8.485,2010-06-04,5.9,980
tt1226273,Edge of Darkness,"Crime,Drama,Mystery",6.6,84753.0,WB,43300000.0,11.252,2010-01-29,6.3,794
tt1226753,The Debt,"Drama,Thriller",6.9,61046.0,Focus,31200000.0,12.697000000000001,2011-08-31,6.6,403
tt1226837,Beautiful Boy,"Biography,Drama",7.3,30368.0,Anch.,77200.0,5.872000000000001,2011-06-03,6.0,47
tt1226837,Beautiful Boy,"Biography,Drama",7.3,30368.0,Anch.,77200.0,17.409000000000002,2018-10-12,7.6,500
tt1228705,Iron Man 2,"Action,Adventure,Sci-Fi",7.0,657690.0,Par.,312400000.0,28.515,2010-05-07,6.8,12368
tt1228987,Let Me In,"Drama,Fantasy,Horror",7.1,107012.0,Over.,12100000.0,9.716000000000001,2010-10-01,6.7,1061
tt1228987,Let Me In,"Drama,Fantasy,Horror",7.1,107012.0,Over.,12100000.0,0.675,2016-06-20,7.0,2
tt1229238,Mission: Impossible - Ghost Protocol,"Action,Adventure,Thriller",7.4,428142.0,Par.,209400000.0,18.304000000000002,2011-12-21,7.0,6102
tt1229340,Anchorman 2: The Legend Continues,Comedy,6.3,156116.0,Par.,125200000.0,12.08,2013-12-18,6.1,1408
tt1229822,Jane Eyre,"Drama,Romance",7.4,74998.0,Focus,11200000.0,12.329,2011-03-11,7.1,758
tt1231583,Due Date,"Adventure,Comedy",6.5,303523.0,WB,100500000.0,12.445,2010-11-04,6.3,2973
tt1231587,Hot Tub Time Machine,"Comedy,Sci-Fi",6.4,153962.0,MGM,50300000.0,10.15,2010-03-26,6.0,1383
tt1232200,That's My Boy,Comedy,5.6,83009.0,Sony,36900000.0,12.817,2012-06-15,5.5,831
tt1232829,21 Jump Street,"Action,Comedy,Crime",7.2,477771.0,Sony,138400000.0,14.835999999999999,2012-03-12,6.8,6527
tt1234654,Greenberg,"Comedy,Drama,Romance",6.1,33702.0,Focus,4200000.0,7.57,2010-03-26,5.9,280
tt1235189,Wild Target,"Action,Comedy,Crime",6.8,33915.0,Free,109000.0,9.355,2010-10-29,6.4,356
tt1235522,Broken City,"Crime,Drama,Thriller",6.2,71704.0,Fox,19700000.0,13.645999999999999,2013-01-18,5.9,814
tt1235830,Chico & Rita,"Animation,Crime,Drama",7.2,7992.0,GK,351000.0,6.515,2012-02-10,6.8,77
tt1240982,Your Highness,"Adventure,Comedy,Fantasy",5.5,92940.0,Uni.,21600000.0,12.254000000000001,2011-04-08,5.3,735
tt1242432,I Spit on Your Grave,"Horror,Thriller",6.3,68592.0,Anch.,93100.0,13.102,2010-10-08,6.3,977
tt1242460,We Need to Talk About Kevin,"Drama,Mystery,Thriller",7.5,123619.0,Osci.,1700000.0,11.964,2011-12-09,7.6,1306
tt1242599,Bellflower,"Action,Drama,Romance",6.4,7321.0,Osci.,168000.0,5.377000000000001,2011-08-05,6.2,84
tt1243957,The Tourist,"Action,Adventure,Thriller",6.0,206714.0,Sony,67600000.0,10.307,2010-12-10,6.1,3133
tt1244754,Conviction,"Biography,Crime,Drama",7.2,39771.0,FoxS,6800000.0,7.51,2010-10-15,7.2,297
tt1250777,Kick-Ass,"Action,Comedy",7.6,497363.0,LGF,48100000.0,13.08,2010-04-16,7.1,7540
tt1253864,Immortals,"Action,Drama,Fantasy",6.0,152992.0,Rela.,83500000.0,14.774000000000001,2011-11-11,5.8,1431
tt1258972,The Man with the Iron Fists,Action,5.4,58185.0,Uni.,15600000.0,15.457,2012-11-02,5.3,573
tt1259521,The Cabin in the Woods,Horror,7.0,338445.0,LGF,42100000.0,15.335999999999999,2012-04-12,6.5,4185
tt1262416,Scream 4,"Horror,Mystery",6.2,118779.0,W/Dim.,38200000.0,16.082,2011-04-11,6.2,1610
tt1265990,The Roommate,"Drama,Thriller",4.9,33062.0,SGem,37300000.0,8.134,2011-02-04,5.4,406
tt1270262,The Devil's Double,"Biography,Drama,Thriller",7.1,58342.0,LGF,1400000.0,7.505,2011-07-29,6.7,291
tt1270761,Don't Be Afraid of the Dark,"Fantasy,Horror,Thriller",5.6,44490.0,FD,24000000.0,8.405,2010-11-06,5.5,550
tt1272878,2 Guns,"Action,Comedy,Crime",6.7,182025.0,Uni.,75600000.0,14.8,2013-08-02,6.5,2368
tt1273678,The Spy Next Door,"Action,Comedy,Family",5.5,36767.0,LGF,24300000.0,10.745999999999999,2010-01-15,5.7,650
tt1274300,The Tempest,"Comedy,Drama,Fantasy",5.4,7073.0,Mira.,278000.0,6.3,2010-12-10,5.8,52
tt1276104,Looper,"Action,Crime,Drama",7.4,500595.0,TriS,66500000.0,16.779,2012-09-28,6.8,6723
tt1277953,Madagascar 3: Europe's Most Wanted,"Adventure,Animation,Comedy",6.8,146858.0,P/DW,216400000.0,18.705,2012-06-08,6.5,3380
tt1279935,Date Night,"Comedy,Crime,Romance",6.3,144683.0,Fox,98700000.0,12.498,2010-04-08,6.0,1743
tt1282140,Easy A,"Comedy,Drama,Romance",7.1,330125.0,SGem,58400000.0,14.69,2010-09-17,6.8,4168
tt1284575,Bad Teacher,"Comedy,Romance",5.7,181189.0,Sony,100300000.0,13.549000000000001,2011-06-19,5.5,2894
tt1285016,The Social Network,"Biography,Drama",7.7,568578.0,Sony,97000000.0,15.889000000000001,2010-10-01,7.2,6116
tt1285241,Don 2,"Action,Crime,Thriller",7.1,46503.0,Relbig.,3700000.0,6.867999999999999,2011-12-23,7.1,97
tt1287468,Cats & Dogs: The Revenge of Kitty Galore,"Action,Comedy,Family",4.3,12642.0,WB,43600000.0,10.544,2010-07-30,4.9,273
tt1291584,Warrior,"Drama,Sport",8.2,403755.0,LGF,13700000.0,15.478,2011-09-09,7.8,2189
tt1294226,The Last Song,"Drama,Music,Romance",6.0,74914.0,BV,63000000.0,9.237,2010-03-31,7.2,2199
tt1294688,Last Night,"Drama,Romance",6.6,44728.0,Trib.,99000.0,8.244,2010-09-18,6.1,444
tt1298649,The Watch,"Action,Comedy,Horror",5.7,115757.0,Fox,35400000.0,10.228,2012-07-27,5.4,1356
tt1298650,Pirates of the Caribbean: On Stranger Tides,"Action,Adventure,Fantasy",6.6,447624.0,BV,241100000.0,30.579,2011-05-20,6.4,8571
tt1302011,Kung Fu Panda 2,"Action,Adventure,Animation",7.2,228465.0,P/DW,165200000.0,17.363,2011-05-25,6.7,3628
tt1305583,Our Family Wedding,"Comedy,Romance",4.9,6417.0,FoxS,20300000.0,5.025,2010-03-12,5.5,57
tt1305591,Mars Needs Moms,"Adventure,Animation,Family",5.4,19823.0,BV,21400000.0,8.852,2011-03-11,5.7,299
tt1306980,50/50,"Comedy,Drama,Romance",7.7,300475.0,Sum.,35000000.0,12.450999999999999,2011-09-30,7.1,2111
tt1307068,Seeking a Friend for the End of the World,"Adventure,Comedy,Drama",6.7,102047.0,Focus,7100000.0,8.092,2012-06-22,6.4,1108
tt1308729,Bullet to the Head,"Action,Crime,Thriller",5.7,44816.0,WB,9500000.0,17.574,2013-02-01,5.4,681
tt1311071,Kill Your Darlings,"Biography,Drama,Romance",6.5,32625.0,SPC,1000000.0,7.296,2013-10-16,7.2,847
tt1313092,Animal Kingdom,"Crime,Drama",7.3,51576.0,SPC,1000000.0,10.187999999999999,2010-08-13,6.8,399
tt1314655,Devil,"Horror,Mystery,Thriller",6.2,122080.0,Uni.,33600000.0,10.203,2010-09-17,5.9,1516
tt1316622,Wrecked,"Adventure,Drama,Mystery",5.3,14324.0,IFC,8000.0,4.685,2011-04-01,5.4,156
tt1318514,Rise of the Planet of the Apes,"Action,Drama,Sci-Fi",7.6,473020.0,Fox,176800000.0,22.995,2011-08-04,7.2,7259
tt1319716,It's a Wonderful Afterlife,"Comedy,Drama,Fantasy",5.4,1361.0,UTV,,1.3319999999999999,2010-10-08,4.6,12
tt1320244,The Last Exorcism,"Drama,Horror,Thriller",5.6,45815.0,LGF,41000000.0,9.35,2010-08-27,5.6,519
tt1320253,The Expendables,"Action,Adventure,Thriller",6.5,307897.0,LGF,103100000.0,21.517,2010-08-03,6.1,4647
tt1320261,Gulliver's Travels,"Adventure,Comedy,Family",4.9,61178.0,Fox,42800000.0,10.767999999999999,2010-12-25,5.1,1282
tt1321870,Gangster Squad,"Action,Crime,Drama",6.7,195560.0,WB,46000000.0,13.029000000000002,2013-01-11,6.3,2527
tt1322269,August: Osage County,"Comedy,Drama",7.2,79383.0,Wein.,37700000.0,9.586,2013-12-27,6.9,843
tt1322312,Going the Distance,"Comedy,Romance",6.3,54421.0,WB (NL),17800000.0,8.281,2010-09-03,6.0,394
tt1323045,Frozen,"Adventure,Drama,Sport",6.2,62311.0,BV,400700000.0,9.677999999999999,2010-02-05,5.8,987
tt1323045,Frozen,"Adventure,Drama,Sport",6.2,62311.0,BV,400700000.0,26.183000000000003,2013-11-27,7.3,9767
tt1323594,Despicable Me,"Animation,Comedy,Family",7.7,464511.0,Uni.,251500000.0,23.673000000000002,2010-07-09,7.2,10057
tt1325004,The Twilight Saga: Eclipse,"Adventure,Drama,Fantasy",5.0,211733.0,Sum.,300500000.0,20.34,2010-06-23,6.0,4909
tt1327194,The Lucky One,"Drama,Romance",6.5,94359.0,WB,60500000.0,13.14,2012-04-20,6.9,2012
tt1334260,Never Let Me Go,"Drama,Romance,Sci-Fi",7.1,130084.0,FoxS,2400000.0,10.012,2010-09-15,6.8,1294
tt1335975,47 Ronin,"Action,Adventure,Drama",6.3,135754.0,Uni.,38400000.0,25.049,2013-12-25,6.0,2080
tt1341167,Four Lions,"Comedy,Crime,Drama",7.3,66209.0,Drft.,305000.0,9.968,2010-11-05,7.0,621
tt1341188,How Do You Know,"Comedy,Drama,Romance",5.4,41072.0,Sony,30200000.0,6.752999999999999,2010-12-17,5.1,453
tt1341341,Ceremony,"Comedy,Romance",5.5,3951.0,Magn.,22300.0,3.952,2010-10-08,5.2,33
tt1343727,Dredd,"Action,Crime,Sci-Fi",7.1,234616.0,LGF,13400000.0,13.222999999999999,2012-09-21,6.7,2788
tt1345836,The Dark Knight Rises,"Action,Thriller",8.4,1387769.0,WB,448100000.0,26.22,2012-07-20,7.7,13933
tt1349451,Butter,"Comedy,Drama",6.2,19447.0,RTWC,105000.0,7.43,2011-09-04,5.8,220
tt1351685,Jack the Giant Slayer,"Adventure,Fantasy",6.3,123127.0,WB (NL),65200000.0,12.773,2013-03-01,5.6,3403
tt1355630,If I Stay,"Drama,Fantasy,Music",6.8,107625.0,WB (NL),50500000.0,12.047,2014-08-22,7.4,2703
tt1355683,Black Mass,"Biography,Crime,Drama",6.9,155847.0,WB,62600000.0,14.645999999999999,2015-09-18,6.4,2020
tt1355683,Black Mass,"Biography,Crime,Drama",6.9,155847.0,WB,62600000.0,0.9590000000000001,2017-05-01,10.0,1
tt1361313,The Extra Man,Comedy,5.9,4580.0,Magn.,453000.0,5.056,2010-08-01,5.9,46
tt1365519,Tomb Raider,"Action,Adventure,Fantasy",6.3,163560.0,WB,58300000.0,24.968000000000004,2018-03-16,6.3,4310
tt1366365,The Cold Light of Day,"Action,Thriller",4.9,33039.0,LG/S,3800000.0,8.974,2012-09-06,5.1,463
tt1371111,Cloud Atlas,"Action,Drama,Mystery",7.4,326473.0,WB,27100000.0,14.681,2012-10-26,6.8,4505
tt1373156,Karthik Calling Karthik,"Drama,Mystery,Thriller",7.0,9257.0,Eros,286000.0,2.485,2010-02-26,6.0,40
tt1374989,Pride and Prejudice and Zombies,"Action,Comedy,Horror",5.8,46187.0,SGem,10900000.0,9.086,2016-02-05,5.7,1195
tt1374992,Upside Down,"Drama,Fantasy,Romance",6.4,66347.0,MNE,105000.0,12.454,2013-03-14,6.2,1645
tt1375666,Inception,"Action,Adventure,Sci-Fi",8.8,1841066.0,WB,292600000.0,27.92,2010-07-16,8.3,22186
tt1375670,Grown Ups,Comedy,6.0,210377.0,Sony,162000000.0,14.290999999999999,2010-06-24,6.1,3171
tt1381404,The Company You Keep,"Drama,Thriller",6.4,29665.0,SPC,5100000.0,8.471,2013-04-04,6.1,377
tt1385826,The Adjustment Bureau,"Romance,Sci-Fi,Thriller",7.1,227616.0,Uni.,62500000.0,13.717,2011-03-04,6.6,2615
tt1385867,Cop Out,"Action,Comedy,Crime",5.6,81656.0,WB,44900000.0,8.82,2010-02-26,5.4,796
tt1386588,The Other Guys,"Action,Comedy,Crime",6.7,221664.0,Sony,119200000.0,13.508,2010-08-06,6.2,2187
tt1386697,Suicide Squad,"Action,Adventure,Fantasy",6.0,533039.0,WB,325100000.0,16.53,2016-08-05,5.9,13533
tt1389096,Stand Up Guys,"Comedy,Crime,Thriller",6.5,50545.0,LGF,3300000.0,9.311,2013-02-01,6.0,462
tt1389137,We Bought a Zoo,"Comedy,Drama,Family",7.1,126849.0,Fox,75600000.0,9.931000000000001,2011-12-23,6.7,1523
tt1390411,In the Heart of the Sea,"Action,Adventure,Biography",6.9,108628.0,WB,25000000.0,14.33,2015-12-11,6.6,2137
tt1392170,The Hunger Games,"Action,Adventure,Sci-Fi",7.2,795227.0,LGF,408000000.0,14.212,2012-03-23,7.1,14587
tt1392190,Mad Max: Fury Road,"Action,Adventure,Sci-Fi",8.1,780910.0,WB,153600000.0,28.099,2015-05-15,7.4,14454
tt1392214,Prisoners,"Crime,Drama,Mystery",8.1,526273.0,WB,61000000.0,14.357999999999999,2013-09-21,8.0,5785
tt1396218,Mr. Popper's Penguins,"Comedy,Family,Fantasy",6.0,80540.0,Fox,68200000.0,8.292,2011-06-17,5.8,1554
tt1396484,It,"Horror,Thriller",7.4,359123.0,WB (NL),327500000.0,13.966,2017-09-08,7.2,10931
tt1397280,Taken 2,"Action,Thriller",6.3,273106.0,Fox,139900000.0,16.078,2012-10-04,6.2,4035
tt1397514,Journey 2: The Mysterious Island,"Action,Adventure,Comedy",5.8,83507.0,WB (NL),103900000.0,14.454,2012-02-10,5.9,2152
tt1398426,Straight Outta Compton,"Biography,Drama,History",7.9,165307.0,Uni.,161200000.0,11.731,2015-08-14,7.7,2048
tt1399103,Transformers: Dark of the Moon,"Action,Adventure,Sci-Fi",6.2,366409.0,P/DW,352400000.0,5.3389999999999995,2011-06-28,6.1,4961
tt1399683,Winter's Bone,"Drama,Mystery",7.2,127751.0,RAtt.,6500000.0,9.824,2010-06-11,6.9,931
tt1403177,Hesher,"Comedy,Crime,Drama",7.0,48483.0,WHE,383000.0,7.14,2010-01-22,7.0,335
tt1403865,True Grit,"Adventure,Drama,Western",7.6,284034.0,Par.,171200000.0,13.118,2010-12-22,7.2,2816
tt1403981,Remember Me,"Drama,Romance",7.1,129443.0,Sum.,19100000.0,11.453,2010-03-12,7.1,2079
tt1405426,Gone,Drama,,,LG/S,11700000.0,1.057,2011-06-27,5.1,7
tt1405426,Gone,Drama,,,LG/S,11700000.0,8.937999999999999,2012-02-24,6.0,640
tt1405500,For Colored Girls,Drama,6.1,6728.0,LGF,37700000.0,2.858,2010-11-05,6.8,33
tt1407084,Twelve,"Action,Crime,Drama",5.7,11533.0,Hann.,184000.0,8.46,2010-07-30,5.9,147
tt1408101,Star Trek Into Darkness,"Action,Adventure,Sci-Fi",7.7,445535.0,Par.,228800000.0,20.487,2013-05-16,7.4,6182
tt1408253,Ride Along,"Action,Comedy,Crime",6.2,94529.0,Uni.,134900000.0,10.831,2014-01-17,6.2,1277
tt1411238,No Strings Attached,"Comedy,Romance",6.2,197663.0,Par.,70700000.0,14.203,2011-01-21,6.2,2612
tt1411250,Riddick,"Action,Adventure,Sci-Fi",6.4,144821.0,Uni.,42000000.0,17.434,2013-09-06,6.2,2852
tt1411697,The Hangover Part II,"Comedy,Mystery",6.5,432800.0,WB,254500000.0,32.266,2011-05-25,6.4,6231
tt1413495,Paranoia,"Drama,Thriller",5.7,33149.0,Rela.,7400000.0,7.6739999999999995,2013-08-16,5.7,518
tt1414382,You Again,"Comedy,Family,Romance",5.8,46690.0,BV,25700000.0,10.208,2010-09-24,6.2,734
tt1418377,"I, Frankenstein","Action,Fantasy,Horror",5.1,74910.0,LGF,19100000.0,12.7,2014-01-24,5.2,1090
tt1421051,Somewhere,"Comedy,Drama",6.3,40250.0,Focus,1800000.0,7.596,2010-12-22,6.1,376
tt1423995,Stone,"Drama,Thriller",5.4,38667.0,Over.,1800000.0,8.401,2010-10-22,5.2,334
tt1423995,Stone,"Drama,Thriller",5.4,38667.0,Over.,1800000.0,2.84,2012-06-06,4.9,8
tt1424381,Predators,"Action,Adventure,Sci-Fi",6.4,199764.0,Fox,52000000.0,16.215999999999998,2010-07-03,6.1,1979
tt1426329,Lovelace,"Biography,Drama",6.2,35957.0,RTWC,357000.0,7.242000000000001,2013-08-09,6.0,366
tt1430132,The Wolverine,"Action,Adventure,Sci-Fi",6.7,401286.0,Fox,132600000.0,4.323,2013-07-25,6.3,6176
tt1430615,Big Miracle,"Biography,Drama,Family",6.5,17585.0,Uni.,20200000.0,6.76,2012-02-03,6.6,250
tt1431045,Deadpool,"Action,Adventure,Comedy",8.0,820847.0,Fox,363100000.0,35.067,2016-02-12,7.6,20175
tt1431181,Another Year,"Comedy,Drama",7.3,26273.0,SPC,3200000.0,1.004,2014-03-08,6.3,4
tt1433108,Faster,"Action,Crime,Drama",6.5,93618.0,CBS,23200000.0,14.172,2010-11-23,6.2,895
tt1433822,The Apparition,"Horror,Thriller",4.1,18112.0,WB,4900000.0,7.7139999999999995,2012-08-24,4.3,221
tt1433822,The Apparition,"Horror,Thriller",4.1,18112.0,WB,4900000.0,7.912999999999999,2018-09-07,6.4,63
tt1434435,Mother's Day,"Drama,Horror,Thriller",6.3,15012.0,ORF,32500000.0,9.496,2010-09-23,6.4,193
tt1434435,Mother's Day,"Drama,Horror,Thriller",6.3,15012.0,ORF,32500000.0,6.822,2016-04-29,5.9,782
tt1438254,Charlie St. Cloud,"Drama,Fantasy,Romance",6.5,55016.0,Uni.,31200000.0,9.454,2010-05-01,6.9,1398
tt1439572,Perfect Sense,"Drama,Romance,Sci-Fi",7.1,51188.0,IFC,3000.0,7.732,2011-01-24,6.8,539
